"bike","route","length_meter", "length_birdway","duration_sec", "duration_time", "count_coords", "seconds per interval"
"562","2","570.7","209.43540721370542","95.6","1 min 36 sec","19","0.198744769874477"
"563","1","","679.6234580756144","","0 min 0 sec","20",""
"563","2","","107.52279135067157","","0 min 0 sec","20",""
"564","1","","222.90360538463028","","0 min 0 sec","20",""
"564","2","","272.6783486222526","","0 min 0 sec","20",""
"565","1","","331.56362985874574","","0 min 0 sec","20",""
"565","2","412.8","232.29571177012176","86.9","1 min 27 sec","20","0.23014959723820483"
"566","1","761.2","291.67852603277197","132","2 min 12 sec","19","0.14393939393939395"
"566","2","358.9","272.12265980389174","58.7","0 min 59 sec","14","0.23850085178875638"
"567","1","887.5","217.37096828445493","145.2","2 min 25 sec","18","0.12396694214876033"
"567","2","","1036.4844533586552","","0 min 0 sec","20",""
"568","1","209.6","187.73523709072137","34.3","0 min 34 sec","5","0.1457725947521866"
"568","2","393.9","235.6610670650379","64.5","1 min 5 sec","7","0.10852713178294573"
"569","1","335.3","253.8674096506598","86.2","1 min 26 sec","20","0.23201856148491878"
"569","2","","290.0334312292935","","0 min 0 sec","20",""
"570","1","330.3","219.69664426218193","54","0 min 54 sec","14","0.25925925925925924"
"570","2","304.7","283.9290219821993","49.9","0 min 50 sec","12","0.2404809619238477"
"571","1","371.2","283.37969381028455","74.4","1 min 14 sec","12","0.16129032258064516"
"571","2","456.7","282.9188496340095","88.4","1 min 28 sec","15","0.16968325791855202"
"572","1","418.9","226.27991977284609","86.9","1 min 27 sec","10","0.11507479861910241"
"572","2","477.1","306.20989399895245","78.1","1 min 18 sec","14","0.1792573623559539"
"573","1","391.5","266.29873346083343","64.1","1 min 4 sec","15","0.234009360374415"
"573","2","223.2","210.53023545761957","36.5","0 min 37 sec","11","0.3013698630136986"
"574","1","344.2","247.50486334917994","56.3","0 min 56 sec","17","0.3019538188277087"
"574","2","274.9","200.48973380382216","46.2","0 min 46 sec","10","0.21645021645021645"
"575","1","365.4","266.6476772733074","59.8","0 min 60 sec","9","0.1505016722408027"
"575","2","300.6","248.43653821072806","49.2","0 min 49 sec","8","0.16260162601626016"
"576","1","652","323.847438750418","106.7","1 min 47 sec","16","0.14995313964386128"
"576","2","366.8","278.85164652131533","65.9","1 min 6 sec","13","0.19726858877086492"
"577","1","725","334.55207966314885","189.8","3 min 10 sec","18","0.09483667017913593"
"577","2","810","293.40018260306766","167.5","2 min 48 sec","19","0.11343283582089553"
"578","1","409.2","140.73822544563401","79","1 min 19 sec","13","0.16455696202531644"
"578","2","356.5","319.3625646359571","70.3","1 min 10 sec","12","0.17069701280227598"
"579","1","","231.5971792359108","","0 min 0 sec","20",""
"579","2","342.1","215.00471145017545","56","0 min 56 sec","8","0.14285714285714285"
"580","1","392.4","296.9681363217455","64.2","1 min 4 sec","14","0.21806853582554517"
"580","2","371.8","280.98853707140427","60.8","1 min 1 sec","9","0.1480263157894737"
"581","1","393.7","281.11184078291717","64.4","1 min 4 sec","13","0.20186335403726707"
"581","2","352.4","225.50239358065295","62","1 min 2 sec","12","0.1935483870967742"
"582","1","","332.7571347316004","","0 min 0 sec","20",""
"582","2","263.5","232.5218667833316","43.1","0 min 43 sec","14","0.3248259860788863"
"583","1","374.9","286.326014919864","61.3","1 min 1 sec","9","0.1468189233278956"
"583","2","452.7","259.6470746295976","74.1","1 min 14 sec","18","0.24291497975708504"
"584","1","","260.3891356584379","","0 min 0 sec","20",""
"584","2","244","231.09924495458165","39.9","0 min 40 sec","8","0.2005012531328321"
"585","1","311.5","238.83311828089904","51","0 min 51 sec","20","0.39215686274509803"
"585","2","","440.7154409580905","","0 min 0 sec","20",""
"586","1","345.9","256.8708305837149","56.6","0 min 57 sec","11","0.19434628975265017"
"586","2","421.6","281.24180355847125","71.6","1 min 12 sec","18","0.25139664804469275"
"587","1","","555.0705410145091","","0 min 0 sec","20",""
"587","2","","169.34939256917542","","0 min 0 sec","20",""
"588","1","","273.0305372870416","","0 min 0 sec","20",""
"588","2","368.7","273.4115860451841","70.5","1 min 11 sec","13","0.18439716312056736"
"589","1","220.3","190.42075723651598","36.1","0 min 36 sec","6","0.16620498614958448"
"589","2","386.4","255.37460159130225","63.2","1 min 3 sec","10","0.1582278481012658"
"590","1","335.1","233.7318218518963","55.1","0 min 55 sec","16","0.29038112522686027"
"590","2","314.3","267.645719888648","51.4","0 min 51 sec","15","0.2918287937743191"
"591","1","","231.63030919682842","","0 min 0 sec","20",""
"591","2","","201.26599992505987","","0 min 0 sec","20",""
"592","1","363.9","235.8313160143669","59.6","0 min 60 sec","18","0.30201342281879195"
"592","2","","245.48061917253196","","0 min 0 sec","20",""
"593","1","","248.0638058777315","","0 min 0 sec","20",""
"593","2","363.8","290.11824957678","59.5","0 min 60 sec","16","0.2689075630252101"
"594","1","354.2","259.5714458391561","57.9","0 min 58 sec","14","0.24179620034542315"
"594","2","372.6","299.7881170249584","64.6","1 min 5 sec","16","0.24767801857585142"
"595","1","505.4","240.45971085860052","82.7","1 min 23 sec","15","0.18137847642079805"
"595","2","406.1","268.1761397137201","66.5","1 min 7 sec","8","0.12030075187969924"
"596","1","409.1","290.5285699436508","66.9","1 min 7 sec","14","0.2092675635276532"
"596","2","348.3","256.0465751804285","57","0 min 57 sec","10","0.17543859649122806"
"597","1","342.4","314.3837573276242","88","1 min 28 sec","19","0.2159090909090909"
"597","2","322.9","277.3953154641884","79.7","1 min 20 sec","15","0.18820577164366373"
"598","1","307.9","224.90637433304028","51.7","0 min 52 sec","8","0.15473887814313345"
"598","2","309.8","242.37507338181032","50.7","0 min 51 sec","9","0.17751479289940827"
"599","1","443.5","288.0714372382014","72.6","1 min 13 sec","9","0.12396694214876033"
"599","2","","255.29851453419732","","0 min 0 sec","20",""
"600","1","385.5","238.93658894665666","64.2","1 min 4 sec","8","0.12461059190031153"
"600","2","410.1","294.36500162463057","67.1","1 min 7 sec","11","0.1639344262295082"
"601","1","","211.27339733824252","","0 min 0 sec","20",""
"601","2","","270.1939830720045","","0 min 0 sec","20",""
"602","1","","902.4854712246823","","0 min 0 sec","20",""
"602","2","283.7","229.19658487218948","46.4","0 min 46 sec","8","0.1724137931034483"
"603","1","559.8","281.67347607934585","91.6","1 min 32 sec","15","0.16375545851528386"
"603","2","237.1","233.9514321114839","38.8","0 min 39 sec","6","0.15463917525773196"
"604","1","","751.6189482547151","","0 min 0 sec","20",""
"604","2","","273.5811196063302","","0 min 0 sec","20",""
"605","1","424.5","213.53108709768722","69.5","1 min 10 sec","10","0.14388489208633093"
"605","2","367.1","257.5812093746619","60.1","1 min 0 sec","11","0.18302828618968386"
"606","1","","361.6304255516019","","0 min 0 sec","20",""
"606","2","444.4","227.5350554523497","84.4","1 min 24 sec","14","0.16587677725118483"
"607","1","452","273.2285953129832","74","1 min 14 sec","19","0.25675675675675674"
"607","2","402.3","247.54219047942442","67.1","1 min 7 sec","20","0.2980625931445604"
"608","1","369.2","262.15341540182527","66.3","1 min 6 sec","13","0.19607843137254902"
"608","2","583.9","226.45108987833316","100.2","1 min 40 sec","19","0.18962075848303392"
"609","1","347.1","264.51226143545125","86.2","1 min 26 sec","17","0.19721577726218098"
"609","2","336.6","244.8212066892761","66","1 min 6 sec","10","0.15151515151515152"
"610","1","","228.71812817968504","","0 min 0 sec","20",""
"610","2","","177.3359147782076","","0 min 0 sec","20",""
"611","1","409.4","279.6873805519232","67","1 min 7 sec","13","0.19402985074626866"
"611","2","379.6","294.19979763499884","62.1","1 min 2 sec","16","0.2576489533011272"
"612","1","","352.5917207617163","","0 min 0 sec","20",""
"612","2","349.9","260.407439998176","97.6","1 min 38 sec","19","0.194672131147541"
"613","1","314.5","266.3221344937617","51.5","0 min 52 sec","13","0.2524271844660194"
"613","2","283.7","228.4231604827373","46.4","0 min 46 sec","14","0.3017241379310345"
"614","1","475.3","280.6777181367144","77.8","1 min 18 sec","15","0.19280205655526994"
"614","2","227.5","208.62486960897732","37.2","0 min 37 sec","11","0.29569892473118276"
"615","1","","1231.1368204460337","","0 min 0 sec","20",""
"615","2","578.7","302.64657478001806","94.7","1 min 35 sec","12","0.12671594508975711"
"616","1","400.6","272.1709783152424","65.5","1 min 6 sec","20","0.3053435114503817"
"616","2","","133.7945274541296","","0 min 0 sec","20",""
"617","1","402.1","284.59348748583153","65.8","1 min 6 sec","18","0.27355623100303955"
"617","2","233.7","186.8037342832095","38.2","0 min 38 sec","12","0.31413612565445026"
"618","1","240.8","196.66452535957566","55.3","0 min 55 sec","12","0.216998191681736"
"618","2","","764.1710977201366","","0 min 0 sec","20",""
"619","1","304.5","250.08103433331564","49.8","0 min 50 sec","6","0.12048192771084339"
"619","2","347.5","242.06674154316343","56.9","0 min 57 sec","19","0.3339191564147628"
"620","1","315.9","216.309578400276","56.1","0 min 56 sec","11","0.19607843137254902"
"620","2","314.2","223.21945320005614","55.7","0 min 56 sec","13","0.23339317773788149"
"621","1","406.5","303.0826611191341","66.8","1 min 7 sec","9","0.1347305389221557"
"621","2","316.8","229.10320474745618","63.7","1 min 4 sec","8","0.12558869701726844"
"622","1","326.8","289.71182229234427","55.3","0 min 55 sec","7","0.12658227848101267"
"622","2","333.2","249.78953645409007","63.7","1 min 4 sec","14","0.21978021978021978"
"623","1","395.9","225.34359311761102","80","1 min 20 sec","18","0.225"
"623","2","364.3","293.7048737443771","60.8","1 min 1 sec","12","0.19736842105263158"
"624","1","","191.71221786378288","","0 min 0 sec","20",""
"624","2","506.2","218.01811559626535","85.1","1 min 25 sec","20","0.23501762632197418"
"625","1","","552.7730098888471","","0 min 0 sec","20",""
"625","2","551","267.2737222690878","125","2 min 5 sec","20","0.16"
"626","1","423.4","267.37945283246836","89.8","1 min 30 sec","16","0.17817371937639198"
"626","2","469.5","313.16439097211224","76.8","1 min 17 sec","11","0.14322916666666669"
"627","1","","132.939205795804","","0 min 0 sec","20",""
"627","2","216.1","215.60597659664927","35.4","0 min 35 sec","5","0.14124293785310735"
"628","1","461.3","287.2028597132821","75.8","1 min 16 sec","8","0.10554089709762533"
"628","2","246.5","157.66066568690928","40.3","0 min 40 sec","16","0.3970223325062035"
"629","1","479.5","254.95888359371494","78.5","1 min 19 sec","11","0.14012738853503184"
"629","2","549.3","229.2405245832892","89.9","1 min 30 sec","15","0.1668520578420467"
"630","1","359.4","270.9117538787967","70.2","1 min 10 sec","18","0.2564102564102564"
"630","2","304.7","254.64044540209335","54.6","0 min 55 sec","15","0.2747252747252747"
"631","1","331","233.95673109323587","54.2","0 min 54 sec","9","0.16605166051660517"
"631","2","323.7","262.4997723571221","77.3","1 min 17 sec","17","0.2199223803363519"
"632","1","","550.4060944478356","","0 min 0 sec","20",""
"632","2","351.1","279.844713034509","82.9","1 min 23 sec","19","0.22919179734620024"
"633","1","338","244.4448199792094","55.3","0 min 55 sec","10","0.18083182640144665"
"633","2","414.4","293.14527138200174","67.8","1 min 8 sec","12","0.17699115044247787"
"634","1","318.5","197.76539393456258","74.8","1 min 15 sec","15","0.20053475935828877"
"634","2","423.8","296.72398784531435","97.2","1 min 37 sec","12","0.12345679012345678"
"635","1","269.1","224.19147105682683","44","0 min 44 sec","8","0.18181818181818182"
"635","2","","300.87890289414685","","0 min 0 sec","20",""
"636","1","291.3","187.82720624298278","47.7","0 min 48 sec","14","0.29350104821802936"
"636","2","","312.71474057833825","","0 min 0 sec","20",""
"637","1","315.8","216.83398037434358","75.3","1 min 15 sec","18","0.23904382470119523"
"637","2","","239.34475995501003","","0 min 0 sec","20",""
"638","1","294","280.4549732340081","50.8","0 min 51 sec","10","0.1968503937007874"
"638","2","421.4","257.7487208802048","78.1","1 min 18 sec","9","0.11523687580025609"
"639","1","552.5","259.5854464391323","102.1","1 min 42 sec","15","0.14691478942213518"
"639","2","277.2","203.48010490615965","56.1","0 min 56 sec","10","0.17825311942959002"
"640","1","320.5","200.59012212063325","52.4","0 min 52 sec","16","0.3053435114503817"
"640","2","","187.9325077861454","","0 min 0 sec","20",""
"641","1","871.4","159.5402897802841","142.9","2 min 23 sec","15","0.10496850944716585"
"641","2","662.4","197.88548281699627","108.7","1 min 49 sec","14","0.12879484820607176"
"642","1","323.6","244.32144712403598","53","0 min 53 sec","8","0.1509433962264151"
"642","2","331.9","247.34848303044836","54.3","0 min 54 sec","9","0.16574585635359118"
"643","1","322.9","256.9415962818474","52.8","0 min 53 sec","8","0.15151515151515152"
"643","2","445.3","269.79099364293717","72.9","1 min 13 sec","9","0.12345679012345678"
"644","1","356.5","259.7261526513546","58.3","0 min 58 sec","12","0.2058319039451115"
"644","2","","385.65001049301827","","0 min 0 sec","20",""
"645","1","304.3","211.44811818425683","57.1","0 min 57 sec","14","0.24518388791593695"
"645","2","","279.2650104722246","","0 min 0 sec","20",""
"646","1","","253.9105473852743","","0 min 0 sec","20",""
"646","2","300.4","217.64707440644386","53.1","0 min 53 sec","12","0.22598870056497175"
"647","1","288.4","238.21562136326182","56","0 min 56 sec","11","0.19642857142857142"
"647","2","401.5","292.1551517817022","65.7","1 min 6 sec","17","0.258751902587519"
"648","1","","273.66010859367714","","0 min 0 sec","20",""
"648","2","","336.44063420957036","","0 min 0 sec","20",""
"649","1","223.5","196.3324492350518","37.5","0 min 38 sec","10","0.26666666666666666"
"649","2","319.7","283.53644061155563","53.2","0 min 53 sec","11","0.20676691729323307"
"650","1","","1066.6274426883829","","0 min 0 sec","20",""
"650","2","","415.44535038557626","","0 min 0 sec","20",""
"651","1","","277.710045809127","","0 min 0 sec","20",""
"651","2","449.2","274.62510852369115","73.5","1 min 14 sec","16","0.21768707482993196"
"652","1","421.9","249.97950973496714","87","1 min 27 sec","19","0.21839080459770116"
"652","2","453.7","226.8949051001217","77.7","1 min 18 sec","16","0.2059202059202059"
"653","1","250","196.9989321173883","40.9","0 min 41 sec","15","0.36674816625916873"
"653","2","","394.5885069597042","","0 min 0 sec","20",""
"654","1","381","279.2640679582025","62.3","1 min 2 sec","12","0.1926163723916533"
"654","2","254.6","229.5177835488777","44.8","0 min 45 sec","13","0.29017857142857145"
"655","1","","229.58992748882164","","0 min 0 sec","20",""
"655","2","","326.2984804600438","","0 min 0 sec","20",""
"656","1","","276.4411793133043","","0 min 0 sec","20",""
"656","2","435.3","220.02087995029174","71.2","1 min 11 sec","18","0.25280898876404495"
"657","1","","339.4499082229381","","0 min 0 sec","20",""
"657","2","","941.4351081746839","","0 min 0 sec","20",""
"658","1","326.8","303.17334901108836","53.5","0 min 54 sec","12","0.22429906542056074"
"658","2","","299.0659921680382","","0 min 0 sec","20",""
"659","1","339","260.6773754225285","66.7","1 min 7 sec","12","0.17991004497751123"
"659","2","","720.3972155994146","","0 min 0 sec","20",""
"660","1","258.4","170.22232948298517","42.3","0 min 42 sec","9","0.2127659574468085"
"660","2","268.7","215.51442691846017","44","0 min 44 sec","12","0.2727272727272727"
"661","1","315","240.3296524337147","51.5","0 min 52 sec","6","0.11650485436893204"
"661","2","","371.5922996811657","","0 min 0 sec","20",""
"662","1","","322.3928548186923","","0 min 0 sec","20",""
"662","2","","270.31593122107785","","0 min 0 sec","20",""
"663","1","196.4","190.88553416551747","39.3","0 min 39 sec","5","0.1272264631043257"
"663","2","790.5","294.0842700272641","146.2","2 min 26 sec","12","0.08207934336525309"
"664","1","448.7","174.64995169121823","93.3","1 min 33 sec","14","0.15005359056806003"
"664","2","","197.96139837448385","","0 min 0 sec","20",""
"665","1","317.3","240.74219250656898","108.7","1 min 49 sec","6","0.05519779208831647"
"665","2","416.5","208.40635392758395","124.9","2 min 5 sec","10","0.08006405124099279"
"666","1","","748.2241017449792","","0 min 0 sec","20",""
"666","2","","995.2961538214444","","0 min 0 sec","20",""
"667","1","323.8","263.3625933240136","54.5","0 min 55 sec","17","0.3119266055045872"
"667","2","","171.91620073532462","","0 min 0 sec","20",""
"668","1","257.7","189.5382995046247","42.2","0 min 42 sec","6","0.14218009478672985"
"668","2","418.8","276.70717920403183","75.5","1 min 16 sec","9","0.11920529801324503"
"669","1","263.1","196.61954454845912","43.1","0 min 43 sec","8","0.18561484918793503"
"669","2","230.8","222.88830698942675","37.8","0 min 38 sec","8","0.21164021164021166"
"670","1","383.8","283.18439666134657","72","1 min 12 sec","15","0.20833333333333334"
"670","2","502.7","284.6590100926595","90.3","1 min 30 sec","18","0.19933554817275748"
"671","1","356.9","256.59788608077986","60.3","1 min 0 sec","8","0.13266998341625208"
"671","2","385.9","264.0138261588569","65","1 min 5 sec","15","0.23076923076923078"
"672","1","","343.2744326785384","","0 min 0 sec","20",""
"672","2","395.6","282.86135364988667","66.7","1 min 7 sec","20","0.29985007496251875"
"673","1","352.9","248.5564130075798","57.7","0 min 58 sec","10","0.17331022530329288"
"673","2","","317.9627246199528","","0 min 0 sec","20",""
"674","1","309.2","267.64385343849005","56.1","0 min 56 sec","5","0.08912655971479501"
"674","2","351.5","221.47282383757826","57.5","0 min 58 sec","9","0.1565217391304348"
"675","1","","272.8715244669244","","0 min 0 sec","20",""
"675","2","","154.61964217689552","","0 min 0 sec","20",""
"676","1","286.8","246.21132701885557","46.9","0 min 47 sec","6","0.1279317697228145"
"676","2","339.2","234.80281458925742","55.5","0 min 56 sec","17","0.3063063063063063"
"677","1","","732.2548306265462","","0 min 0 sec","20",""
"677","2","198.6","197.61594931038778","32.5","0 min 33 sec","7","0.2153846153846154"
"678","1","347.3","251.4416898287617","56.8","0 min 57 sec","12","0.21126760563380284"
"678","2","331.6","268.0281590310727","58.8","0 min 59 sec","14","0.2380952380952381"
"679","1","","179.51158796742791","","0 min 0 sec","20",""
"679","2","329","296.5654116778103","53.8","0 min 54 sec","16","0.29739776951672864"
"680","1","356.7","204.0172410715496","58.4","0 min 58 sec","17","0.2910958904109589"
"680","2","398.2","255.90375856320608","65.2","1 min 5 sec","16","0.24539877300613497"
"681","1","194.4","132.19311968623316","43.5","0 min 44 sec","10","0.22988505747126436"
"681","2","253.6","201.94918070521254","46.1","0 min 46 sec","10","0.21691973969631237"
"682","1","290.8","224.17266723868667","47.6","0 min 48 sec","8","0.1680672268907563"
"682","2","360.1","278.26976801932227","58.9","0 min 59 sec","8","0.13582342954159593"
"683","1","336.9","278.0339891380379","55.1","0 min 55 sec","11","0.1996370235934664"
"683","2","279.7","222.5115515135372","45.8","0 min 46 sec","10","0.2183406113537118"
"684","1","403.6","286.32474830452577","91.1","1 min 31 sec","15","0.16465422612513722"
"684","2","298","204.63702372688982","49.8","0 min 50 sec","12","0.24096385542168677"
"685","1","","205.10872236524455","","0 min 0 sec","20",""
"685","2","","94.9054019529986","","0 min 0 sec","20",""
"686","1","","276.51246133340794","","0 min 0 sec","20",""
"686","2","290.8","224.39707750108747","54.3","0 min 54 sec","10","0.1841620626151013"
"687","1","356.8","270.1636393920504","87","1 min 27 sec","11","0.12643678160919541"
"687","2","428.4","199.73683114433794","70.1","1 min 10 sec","17","0.24251069900142655"
"688","1","157.6","117.88559398216329","38.9","0 min 39 sec","13","0.3341902313624679"
"688","2","386.4","317.17951484755196","76.3","1 min 16 sec","15","0.1965923984272608"
"689","1","445.5","317.8546113526468","72.9","1 min 13 sec","10","0.1371742112482853"
"689","2","326.6","285.7384788629788","53.4","0 min 53 sec","15","0.2808988764044944"
"690","1","235.9","228.47444341494506","48.9","0 min 49 sec","7","0.14314928425357873"
"690","2","423.6","269.7822960446074","79.6","1 min 20 sec","16","0.20100502512562815"
"691","1","358.1","249.37787779143318","81.4","1 min 21 sec","14","0.17199017199017197"
"691","2","","651.6804805521027","","0 min 0 sec","20",""
"692","1","511.6","293.70099567336206","83.7","1 min 24 sec","16","0.19115890083632017"
"692","2","548.7","232.3359895340213","89.8","1 min 30 sec","18","0.200445434298441"
"693","1","318","260.5573114387136","63.2","1 min 3 sec","18","0.28481012658227844"
"693","2","490.4","266.67167659006077","80.2","1 min 20 sec","18","0.22443890274314213"
"694","1","","166.27313599334101","","0 min 0 sec","20",""
"694","2","263.8","225.2703793558759","43.2","0 min 43 sec","9","0.20833333333333331"
"695","1","332.6","253.5301130880137","54.4","0 min 54 sec","8","0.14705882352941177"
"695","2","834.2","201.13384310693814","136.8","2 min 17 sec","19","0.13888888888888887"
"696","1","386.6","280.5615472602221","63.3","1 min 3 sec","12","0.18957345971563982"
"696","2","205","138.37159854800933","33.5","0 min 34 sec","9","0.26865671641791045"
"697","1","","264.75933823608875","","0 min 0 sec","20",""
"697","2","341.4","226.54828109620829","55.9","0 min 56 sec","18","0.3220035778175313"
"698","1","371.9","245.89468830376654","60.8","1 min 1 sec","16","0.2631578947368421"
"698","2","253.4","251.3170792386808","41.5","0 min 42 sec","11","0.26506024096385544"
"699","1","379.7","266.09564149100663","70.8","1 min 11 sec","13","0.18361581920903955"
"699","2","251.8","203.41577280865684","41.2","0 min 41 sec","6","0.14563106796116504"
"700","1","312.2","187.60458423427121","51.1","0 min 51 sec","10","0.19569471624266144"
"700","2","350.7","303.9836326038848","57.4","0 min 57 sec","5","0.08710801393728224"
"701","1","383.1","246.6412399120744","83.8","1 min 24 sec","14","0.16706443914081145"
"701","2","526.6","325.4222085096257","101.8","1 min 42 sec","14","0.137524557956778"
"702","1","293.6","78.70625917355684","48","0 min 48 sec","9","0.1875"
"702","2","","649.1903887181353","","0 min 0 sec","20",""
"703","1","262.1","262.76069447094176","42.9","0 min 43 sec","5","0.11655011655011656"
"703","2","350","237.13563664881767","57.3","0 min 57 sec","14","0.2443280977312391"
"704","1","482.9","251.88448267843177","81.1","1 min 21 sec","13","0.16029593094944514"
"704","2","","259.99385584682625","","0 min 0 sec","20",""
"705","1","241.6","206.19056490628765","40.1","0 min 40 sec","8","0.199501246882793"
"705","2","312.6","241.13171752800247","54.7","0 min 55 sec","11","0.20109689213893966"
"706","1","242","239.36235019088846","39.6","0 min 40 sec","6","0.15151515151515152"
"706","2","","489.43597097689536","","0 min 0 sec","20",""
"707","1","","256.1418171251832","","0 min 0 sec","20",""
"707","2","362.8","278.9838574955021","72.1","1 min 12 sec","19","0.2635228848821082"
"708","1","192.9","185.20626626668712","31.6","0 min 32 sec","9","0.28481012658227844"
"708","2","475.8","262.7431596783689","80.3","1 min 20 sec","18","0.22415940224159403"
"709","1","274.9","236.09952031986677","45","0 min 45 sec","15","0.3333333333333333"
"709","2","267.9","229.36933198652014","43.8","0 min 44 sec","15","0.34246575342465757"
"710","1","146.2","141.62051182074143","55.1","0 min 55 sec","8","0.14519056261343014"
"710","2","300.5","237.29982254790878","111.3","1 min 51 sec","17","0.1527403414195867"
"711","1","285.4","178.05086963759632","46.7","0 min 47 sec","13","0.278372591006424"
"711","2","333.4","239.20741798718907","54.6","0 min 55 sec","15","0.2747252747252747"
"712","1","","377.72359774721696","","0 min 0 sec","20",""
"712","2","288.5","223.21353117554006","47.2","0 min 47 sec","11","0.2330508474576271"
"713","1","399.3","288.74813569735437","65.3","1 min 5 sec","15","0.22970903522205208"
"713","2","357.9","253.59022041345742","58.6","0 min 59 sec","12","0.20477815699658702"
"714","1","331.3","225.2288727184974","54.2","0 min 54 sec","14","0.25830258302583026"
"714","2","295","225.02426696452932","48.3","0 min 48 sec","12","0.24844720496894412"
"715","1","551.8","243.7528032058331","90.3","1 min 30 sec","17","0.18826135105204872"
"715","2","","269.68641917782577","","0 min 0 sec","20",""
"716","1","284.7","206.79756582145765","46.6","0 min 47 sec","20","0.4291845493562232"
"716","2","","216.2597195344545","","0 min 0 sec","20",""
"717","1","","324.3792498960783","","0 min 0 sec","20",""
"717","2","339.7","244.63931042258267","55.6","0 min 56 sec","13","0.23381294964028776"
"718","1","252.9","215.9763392436993","41.4","0 min 41 sec","7","0.16908212560386474"
"718","2","526.2","298.3931075129678","121.7","2 min 2 sec","16","0.1314708299096138"
"719","1","","339.46356335766023","","0 min 0 sec","20",""
"719","2","249.7","212.5976897410517","40.9","0 min 41 sec","16","0.39119804400978"
"720","1","232.6","188.5134166170603","48","0 min 48 sec","16","0.3333333333333333"
"720","2","297.1","232.70022974683837","56.3","0 min 56 sec","16","0.28419182948490235"
"721","1","735.9","330.232765112923","120.4","2 min 0 sec","9","0.07475083056478404"
"721","2","352.5","273.9989588120778","57.7","0 min 58 sec","8","0.1386481802426343"
"722","1","328.4","251.71834864111804","57.3","0 min 57 sec","13","0.2268760907504363"
"722","2","465.1","309.7138029579844","76.1","1 min 16 sec","16","0.21024967148488832"
"723","1","294.7","245.08100897789814","48.2","0 min 48 sec","13","0.2697095435684647"
"723","2","619.9","230.6285436324244","101.4","1 min 41 sec","16","0.15779092702169625"
"724","1","323.2","264.61742027313846","83.9","1 min 24 sec","20","0.23837902264600713"
"724","2","","172.15672107674317","","0 min 0 sec","20",""
"725","1","314.4","227.14191139906305","62.6","1 min 3 sec","16","0.25559105431309903"
"725","2","384.7","251.9461827818081","62.9","1 min 3 sec","14","0.22257551669316375"
"726","1","","264.026511407195","","0 min 0 sec","20",""
"726","2","","127.70602495116928","","0 min 0 sec","20",""
"727","1","","560.817967021468","","0 min 0 sec","20",""
"727","2","","359.3357384733685","","0 min 0 sec","20",""
"728","1","","328.4837676504565","","0 min 0 sec","20",""
"728","2","311.7","239.15287031025215","51","0 min 51 sec","19","0.37254901960784315"
"729","1","666.5","306.05433484067765","111.9","1 min 52 sec","17","0.1519213583556747"
"729","2","285.1","273.358143168183","46.7","0 min 47 sec","8","0.17130620985010706"
"730","1","281","243.51897930133654","46","0 min 46 sec","9","0.1956521739130435"
"730","2","","231.14982758141414","","0 min 0 sec","20",""
"731","1","475.9","234.19245957820058","119.9","1 min 60 sec","16","0.13344453711426188"
"731","2","241.2","234.25231511238826","54.3","0 min 54 sec","9","0.16574585635359118"
"732","1","308.5","238.25985867114065","50.5","0 min 51 sec","6","0.1188118811881188"
"732","2","405.3","295.4995990677559","66.3","1 min 6 sec","10","0.1508295625942685"
"733","1","","188.28258259046487","","0 min 0 sec","20",""
"733","2","233.1","220.6685374457483","46.1","0 min 46 sec","14","0.3036876355748373"
"734","1","380","294.39664576805967","62.6","1 min 3 sec","15","0.23961661341853036"
"734","2","387.2","222.1874279556867","71.1","1 min 11 sec","12","0.1687763713080169"
"735","1","418","247.9104975672489","68.4","1 min 8 sec","14","0.2046783625730994"
"735","2","","134.96607485998913","","0 min 0 sec","20",""
"736","1","293.3","230.39093229521959","49.4","0 min 49 sec","16","0.32388663967611336"
"736","2","598.8","299.39173915338546","98","1 min 38 sec","15","0.15306122448979592"
"737","1","","287.8672911718385","","0 min 0 sec","20",""
"737","2","","415.86284232801233","","0 min 0 sec","20",""
"738","1","610","297.35193578197595","131.7","2 min 12 sec","17","0.12908124525436598"
"738","2","315.8","279.81959332793906","69.1","1 min 9 sec","11","0.15918958031837918"
"739","1","277.9","215.22811871502194","45.5","0 min 46 sec","11","0.24175824175824176"
"739","2","307.6","246.804105468311","50.3","0 min 50 sec","7","0.13916500994035785"
"740","1","179.9","79.91012063724786","47.3","0 min 47 sec","8","0.16913319238900634"
"740","2","","413.6548099902495","","0 min 0 sec","20",""
"741","1","375","239.9031639091282","61.4","1 min 1 sec","14","0.22801302931596093"
"741","2","320.6","237.87212054138217","52.5","0 min 53 sec","11","0.20952380952380953"
"742","1","374.1","311.00754771367366","67.9","1 min 8 sec","20","0.2945508100147275"
"742","2","","311.9221987572956","","0 min 0 sec","20",""
"743","1","","402.465252301601","","0 min 0 sec","20",""
"743","2","","124.09402755932028","","0 min 0 sec","20",""
"744","1","315.7","240.06657235988064","53","0 min 53 sec","12","0.22641509433962265"
"744","2","685.2","306.33294909748895","112.1","1 min 52 sec","20","0.17841213202497772"
"745","1","","291.72356787505","","0 min 0 sec","20",""
"745","2","359.9","250.0082600224608","83.6","1 min 24 sec","18","0.215311004784689"
"746","1","","227.4024203267494","","0 min 0 sec","20",""
"746","2","348.1","294.22250777531536","57","0 min 57 sec","10","0.17543859649122806"
